x	m	X	Y	kappa	P	rho	L
0.9921311687113624	1.9889984742129054e+33	0.7372519637	0.2446863863	129800.8129	704202684.6	0.0001751777478	3.845997429e+33
0.9920942305087126	1.9889984470595244e+33	0.7372519637	0.2446863863	130607.953	716817798.1	0.0001774001799	3.845997429e+33
0.9920571578212691	1.988998419464026e+33	0.7372519637	0.2446863863	131395.1943	729640305.5	0.0001796456975	3.845997429e+33
0.9920199507927122	1.9889983914205126e+33	0.7372519637	0.2446863863	132160.8933	742672884.4	0.0001819132652	3.845997429e+33
0.9919826092793617	1.9889983629230047e+33	0.7372519637	0.2446863863	132903.8931	755918619.7	0.0001842028709	3.845997429e+33
0.9919451329938567	1.9889983339654312e+33	0.7372519637	0.2446863863	133623.0183	769379723.4	0.0001865144764	3.845997429e+33
0.9919075216488366	1.9889983045416252e+33	0.7372519637	0.2446863863	134317.2244	783060153.5	0.0001888483395	3.845997429e+33
0.9918697752443014	1.9889982746453165e+33	0.7372519637	0.2446863863	134985.3367	796962238.4	0.0001912044597	3.845997429e+33
0.9918318932055299	1.9889982442701356e+33	0.7372519637	0.2446863863	135626.179	811089121.3	0.0001935828519	3.845997429e+33
0.991793875101481	1.988998213409668e+33	0.7372519637	0.2446863863	136238.666	825443887.2	0.0001959837504	3.845997429e+33
0.9917557209321546	1.9889981820574913e+33	0.7372519637	0.2446863863	136821.7493	840029562.8	0.0001984075062	3.845997429e+33
0.9917174302665097	1.988998150207119e+33	0.7372519637	0.2446863863	137374.2657	854849291.5	0.0002008542689	3.845997429e+33
0.9916790029608662	1.988998117851939e+33	0.7372519637	0.2446863863	137894.9958	869906274.6	0.0002033241205	3.845997429e+33
0.9916404385841829	1.9889980849851905e+33	0.7372519637	0.2446863863	138382.697	885203771.8	0.0002058171745	3.845997429e+33
0.9916017367054188	1.988998051599969e+33	0.7372519637	0.2446863863	138836.0589	900745042.6	0.000208333524	3.845997429e+33
0.9915628966061724	1.9889980176892044e+33	0.7372519637	0.2446863863	139253.6613	916533288.5	0.0002108732382	3.845997429e+33
0.9915239178554024	1.9889979832456891e+33	0.7372519637	0.2446863863	139633.9275	932571943.8	0.0002134364293	3.845997429e+33
0.9914847995910269	1.9889979482621844e+33	0.7372519637	0.2446863863	139975.0548	948864908.4	0.0002160234676	3.845997429e+33
0.9914455415256853	1.9889979127314215e+33	0.7372519637	0.2446863863	140274.5394	965415209.1	0.0002186347368	3.845997429e+33
0.991406142940976	1.9889978766460333e+33	0.7372519637	0.2446863863	140528.1555	982226454.7	0.0002212704167	3.845997429e+33
0.9913666035495382	1.988997839998529e+33	0.7372519637	0.2446863863	140733.752	999302603.3	0.0002239307244	3.845997429e+33
0.9913269227766505	1.9889978027813106e+33	0.7372519637	0.2446863863	140909.7911	1016646856.0	0.0002266158523	3.845997429e+33
0.9912871000475917	1.9889977649866572e+33	0.7372519637	0.2446863863	141050.0196	1034262707.0	0.0002293260651	3.845997429e+33
0.9912471346439601	1.988997726606744e+33	0.7372519637	0.2446863863	141144.8036	1052154577.0	0.0002320617711	3.845997429e+33
0.991207026278395	1.9889976876336982e+33	0.7372519637	0.2446863863	141192.1095	1070325729.0	0.0002348232951	3.845997429e+33
0.9911667745198552	1.98899764805963e+33	0.7372519637	0.2446863863	141204.529	1088779885.0	0.0002376113973	3.845997429e+33
0.9911263789373002	1.9889976078765874e+33	0.7372519637	0.2446863863	141178.9317	1107521472.0	0.0002404247971	3.845997429e+33
0.9910858390996884	1.9889975670765443e+33	0.7372519637	0.2446863863	141112.9152	1126553630.0	0.0002432628595	3.845997429e+33
0.9910451542886185	1.9889975256514117e+33	0.7372519637	0.2446863863	141004.9249	1145880902.0	0.0002461255703	3.845997429e+33
0.9910043239293691	1.988997483593049e+33	0.7372519637	0.2446863863	140854.9173	1165506663.0	0.0002490127863	3.845997429e+33
0.9909633473035385	1.9889974408932696e+33	0.7372519637	0.2446863863	140664.2451	1185434870.0	0.0002519244786	3.845997429e+33
0.9909222239800857	1.9889973975438565e+33	0.7372519637	0.2446863863	140434.5558	1205669716.0	0.000254861055	3.845997429e+33
0.9908809533842893	1.9889973535365715e+33	0.7372519637	0.2446863863	140167.1967	1226215158.0	0.0002578231681	3.845997429e+33
0.9908395353724689	1.9889973088631266e+33	0.7372519637	0.2446863863	139862.9813	1247074804.0	0.0002608107499	3.845997429e+33
0.9907979693699034	1.9889972635151642e+33	0.7372519637	0.2446863863	139522.7307	1268253196.0	0.0002638240104	3.845997429e+33
0.9907562549455516	1.9889972174842405e+33	0.7372519637	0.2446863863	139147.184	1289754058.0	0.0002668629167	3.845997429e+33
0.990714391812053	1.9889971707618253e+33	0.7372519637	0.2446863863	138737.1187	1311581698.0	0.0002699274348	3.845997429e+33
0.9906723795383664	1.988997123339294e+33	0.7372519637	0.2446863863	138293.3774	1333739958.0	0.0002730175849	3.845997429e+33
0.9906302176934508	1.9889970752079968e+33	0.7372519637	0.2446863863	137817.0603	1356233493.0	0.000276134038	3.845997429e+33
0.9905879059899457	1.9889970263592574e+33	0.7372519637	0.2446863863	137309.1446	1379065914.0	0.0002792770027	3.845997429e+33
0.9905454442841707	1.9889969767843247e+33	0.7372519637	0.2446863863	136770.568	1402241993.0	0.0002824464678	3.845997429e+33
0.9905028321450847	1.9889969264743533e+33	0.7372519637	0.2446863863	136202.2648	1425765571.0	0.0002856423021	3.845997429e+33
0.9904600692853271	1.988996875420373e+33	0.7372519637	0.2446863863	135605.2348	1449641190.0	0.0002888644718	3.845997429e+33
0.9904171551301767	1.9889968236132726e+33	0.7372519637	0.2446863863	134980.5146	1473873272.0	0.0002921129336	3.845997429e+33
0.9903740892485923	1.9889967710438324e+33	0.7372519637	0.2446863863	134329.3033	1498465892.0	0.0002953880049	3.845997429e+33
0.9903308713532132	1.988996717702729e+33	0.7372519637	0.2446863863	133653.0104	1523424173.0	0.00029869044	3.845997429e+33
0.9902875008693182	1.988996663580464e+33	0.7372519637	0.2446863863	132952.9859	1548752422.0	0.0003020201388	3.845997429e+33
0.9902439772221858	1.98899660866735e+33	0.7372519637	0.2446863863	132231.3113	1574454829.0	0.0003053772341	3.845997429e+33
0.9902002998370948	1.9889965529534893e+33	0.7372519637	0.2446863863	131485.6101	1600536983.0	0.0003087618162	3.845997429e+33
0.9901564681393238	1.988996496428933e+33	0.7372519637	0.2446863863	130714.9849	1627003308.0	0.0003121739532	3.845997429e+33
0.9901124815541515	1.9889964390838933e+33	0.7372519637	0.2446863863	129930.5367	1653858577.0	0.0003156142251	3.845997429e+33
0.990068340081578	1.9889963809086026e+33	0.7372519637	0.2446863863	129125.4059	1681107213.0	0.0003190825267	3.845997429e+33
0.9900240430032013	1.9889963218930958e+33	0.7372519637	0.2446863863	128301.1272	1708754688.0	0.0003225778059	3.845997429e+33
0.9899795897443003	1.9889962620271656e+33	0.7372519637	0.2446863863	127458.851	1736805309.0	0.0003260998769	3.845997429e+33
0.9899349794427931	1.988996201300326e+33	0.7372519637	0.2446863863	126599.5383	1765264780.0	0.0003296486211	3.845997429e+33
0.9898902110929171	1.9889961397018326e+33	0.7372519637	0.2446863863	125724.0559	1794137410.0	0.0003332238053	3.845997429e+33
0.98984528368891	1.9889960772208277e+33	0.7372519637	0.2446863863	124833.4968	1823429600.0	0.0003368261947	3.845997429e+33
0.9898001965123703	1.9889960138464031e+33	0.7372519637	0.2446863863	123928.8686	1853146125.0	0.0003404563323	3.845997429e+33
0.9897549485575354	1.9889959495675327e+33	0.7372519637	0.2446863863	123010.9934	1883291639.0	0.0003441140888	3.845997429e+33
0.9897095388186432	1.988995884373046e+33	0.7372519637	0.2446863863	122080.744	1913872547.0	0.0003477995878	3.845997429e+33
0.9896639667209722	1.988995818251612e+33	0.7372519637	0.2446863863	121138.9368	1944893738.0	0.0003515127555	3.845997429e+33
0.9896182309713996	1.988995751191704e+33	0.7372519637	0.2446863863	120186.3957	1976361033.0	0.0003552535871	3.845997429e+33
0.9895723305641626	1.9889956831816116e+33	0.7372519637	0.2446863863	119224.135	2008280251.0	0.0003590229566	3.845997429e+33
0.98952626478086	1.98899561420946e+33	0.7372519637	0.2446863863	118253.0412	2040656982.0	0.0003628212527	3.845997429e+33
0.9894800323283686	1.9889955442632383e+33	0.7372519637	0.2446863863	117273.8696	2073497046.0	0.0003666483262	3.845997429e+33
0.9894336323446062	1.9889954733307933e+33	0.7372519637	0.2446863863	116287.3887	2106806263.0	0.0003705041278	3.845997429e+33
0.9893870636801304	1.9889954013998235e+33	0.7372519637	0.2446863863	115294.3082	2140591154.0	0.0003743883711	3.845997429e+33
0.9893403253291788	1.9889953284578141e+33	0.7372519637	0.2446863863	114295.4594	2174856607.0	0.0003783013874	3.845997429e+33
0.9892934161423087	1.988995254492006e+33	0.7372519637	0.2446863863	113291.8167	2209609840.0	0.0003822442808	3.845997429e+33
0.989246334826397	1.9889951794894168e+33	0.7372519637	0.2446863863	112284.0385	2244857373.0	0.0003862166958	3.845997429e+33
0.9891990802320011	1.9889951034368305e+33	0.7372519637	0.2446863863	111272.916	2280605026.0	0.0003902189748	3.845997429e+33
0.9891516510659979	1.9889950263207685e+33	0.7372519637	0.2446863863	110259.1136	2316859551.0	0.0003942508798	3.845997429e+33
0.9891040458915841	1.9889949481274565e+33	0.7372519637	0.2446863863	109243.2846	2353626769.0	0.0003983126778	3.845997429e+33
0.9890562634156368	1.9889948688428276e+33	0.7372519637	0.2446863863	108224.7545	2390915528.0	0.0004024054973	3.845997429e+33
0.9890083019139917	1.9889947884525995e+33	0.7372519637	0.2446863863	107202.403	2428730484.0	0.0004065295345	3.845997429e+33
0.9889601603808867	1.9889947069423358e+33	0.7372519637	0.2446863863	106175.2179	2467080019.0	0.0004106848776	3.845997429e+33
0.9889118370921578	1.9889946242975368e+33	0.7372519637	0.2446863863	105142.2266	2505971352.0	0.0004148715963	3.845997429e+33
0.9888633311857228	1.988994540503701e+33	0.7372519637	0.2446863863	104102.5021	2545410767.0	0.0004190897757	3.845997429e+33
0.9888146410810981	1.9889944555461242e+33	0.7372519637	0.2446863863	103055.312	2585406415.0	0.0004233403837	3.845997429e+33
0.9887657657725213	1.9889943694098333e+33	0.7372519637	0.2446863863	101999.6765	2625964349.0	0.0004276227543	3.845997429e+33
0.9887167036795088	1.9889942820796919e+33	0.7372519637	0.2446863863	100934.6953	2667092485.0	0.000431936426	3.845997429e+33
0.9886674533652573	1.9889941935403652e+33	0.7372519637	0.2446863863	99859.57084	2708798274.0	0.0004362812708	3.845997429e+33
0.9886180133929633	1.98899410377614e+33	0.7372519637	0.2446863863	98773.58942	2751089400.0	0.0004406573951	3.845997429e+33
0.9885683821821432	1.9889940127708847e+33	0.7372519637	0.2446863863	97676.31035	2793974942.0	0.0004450663076	3.845997429e+33
0.9885185578649526	1.9889939205082828e+33	0.7372519637	0.2446863863	96567.07574	2837460721.0	0.0004495078359	3.845997429e+33
0.9884685392919488	1.9889938269719753e+33	0.7372519637	0.2446863863	95445.28766	2881555818.0	0.0004539818164	3.845997429e+33
0.9884183247389678	1.9889937321454855e+33	0.7372519637	0.2446863863	94310.40144	2926268615.0	0.0004584880172	3.845997429e+33
0.9883679124818457	1.9889936360120027e+33	0.7372519637	0.2446863863	93161.98274	2971606096.0	0.0004630264547	3.845997429e+33
0.9883173009400987	1.9889935385542168e+33	0.7372519637	0.2446863863	91999.92737	3017578507.0	0.00046759875	3.845997429e+33
0.9882664885332431	1.988993439754458e+33	0.7372519637	0.2446863863	90824.02313	3064192599.0	0.00047220472	3.845997429e+33
0.9882154731060738	1.9889933395948234e+33	0.7372519637	0.2446863863	89634.46412	3111459082.0	0.0004768445976	3.845997429e+33
0.9881642532217877	1.988993238057082e+33	0.7372519637	0.2446863863	88432.66864	3159384709.0	0.0004815181696	3.845997429e+33
0.9881128267251795	1.9889931351225056e+33	0.7372519637	0.2446863863	87197.1798	3207980189.0	0.0004862263462	3.845997429e+33
0.9880611916047246	1.9889930307719866e+33	0.7372519637	0.2446863863	85989.18527	3257254139.0	0.0004909699168	3.845997429e+33
0.988009346136259	1.988992924986311e+33	0.7372519637	0.2446863863	84765.50922	3307216801.0	0.000495749082	3.845997429e+33
0.9879572885956188	1.988992817746184e+33	0.7372519637	0.2446863863	83531.31002	3357877489.0	0.0005005639907	3.845997429e+33
0.9879050169712791	1.9889927090320345e+33	0.7372519637	0.2446863863	82294.73403	3409243654.0	0.0005054147604	3.845997429e+33
0.9878525293953956	1.9889925988237197e+33	0.7372519637	0.2446863863	81060.91487	3461328102.0	0.0005103030381	3.845997429e+33
0.987799824000124	1.9889924871005966e+33	0.7372519637	0.2446863863	79833.77561	3514139447.0	0.0005152287913	3.845997429e+33
0.9877468987739396	1.9889923738416967e+33	0.7372519637	0.2446863863	78616.7797	3567687934.0	0.0005201920963	3.845997429e+33
0.9876937517053177	1.9889922590256953e+33	0.7372519637	0.2446863863	77413.07708	3621984972.0	0.0005251928735	3.845997429e+33
0.9876403803516925	1.9889921426307944e+33	0.7372519637	0.2446863863	76225.65861	3677039174.0	0.0005302315934	3.845997429e+33
0.9875867828452197	1.98899202463474e+33	0.7372519637	0.2446863863	75057.47048	3732864046.0	0.0005353099595	3.845997429e+33
0.9875329568870141	1.9889919050149037e+33	0.7372519637	0.2446863863	73911.09196	3789468901.0	0.0005404275447	3.845997429e+33
0.9874789001781902	1.988991783748179e+33	0.7372519637	0.2446863863	72789.09737	3846865846.0	0.0005455847176	3.845997429e+33
0.9874246104198625	1.988991660810775e+33	0.7372519637	0.2446863863	71694.06542	3905066056.0	0.0005507820399	3.845997429e+33
0.9873700851694656	1.988991536178413e+33	0.7372519637	0.2446863863	70628.80929	3964082338.0	0.0005560210338	3.845997429e+33
0.9873153221281139	1.9889914098269023e+33	0.7372519637	0.2446863863	69596.48952	4023924936.0	0.0005613017184	3.845997429e+33
0.9872603192842827	1.9889912817322993e+33	0.7372519637	0.2446863863	68601.75599	4084607121.0	0.0005666236014	3.845997429e+33
0.9872050747701279	1.9889911518704007e+33	0.7372519637	0.2446863863	67654.82621	4146140534.0	0.0005719859251	3.845997429e+33
0.9871495861430836	1.988991020216123e+33	0.7372519637	0.2446863863	66761.46817	4208537284.0	0.0005773906363	3.845997429e+33
0.9870938511042644	1.9889908867436916e+33	0.7372519637	0.2446863863	65906.74261	4271809012.0	0.0005828380954	3.845997429e+33
0.9870378673547849	1.9889907514269755e+33	0.7372519637	0.2446863863	65077.26079	4335970152.0	0.0005883287746	3.845997429e+33
0.98698163259576	1.9889906142394858e+33	0.7372519637	0.2446863863	64261.34659	4401033279.0	0.0005938627034	3.845997429e+33
0.9869251443846239	1.9889904751544312e+33	0.7372519637	0.2446863863	63447.69482	4467010964.0	0.0005994401971	3.845997429e+33
0.986868400422491	1.988990334144664e+33	0.7372519637	0.2446863863	62640.51796	4533916712.0	0.0006050612432	3.845997429e+33
0.986811398266796	1.9889901911826332e+33	0.7372519637	0.2446863863	61868.27234	4601765424.0	0.0006107262657	3.845997429e+33
0.9867541354749728	1.988990046240136e+33	0.7372519637	0.2446863863	61126.64883	4670569208.0	0.0006164353851	3.845997429e+33
0.9866966094607756	1.9889898992879122e+33	0.7372519637	0.2446863863	60411.9852	4740344826.0	0.0006221912685	3.845997429e+33
0.9866388174942781	1.9889897502959045e+33	0.7372519637	0.2446863863	59721.53281	4811103456.0	0.00062799479	3.845997429e+33
0.9865807568455536	1.988989599233678e+33	0.7372519637	0.2446863863	59053.09274	4882863257.0	0.0006338463417	3.845997429e+33
0.9865224249283564	1.988989446070404e+33	0.7372519637	0.2446863863	58404.78477	4955637269.0	0.0006397457886	3.845997429e+33
0.9864638191564403	1.9889892907749018e+33	0.7372519637	0.2446863863	57774.99892	5029442720.0	0.0006456934937	3.845997429e+33
0.9864049369435595	1.9889891333156876e+33	0.7372519637	0.2446863863	57162.27626	5104293581.0	0.0006516896403	3.845997429e+33
0.9863457754161069	1.9889889736609208e+33	0.7372519637	0.2446863863	56565.26198	5180207081.0	0.000657734174	3.845997429e+33
0.9862863322751975	1.9889888117779245e+33	0.7372519637	0.2446863863	55982.74152	5257197656.0	0.0006638277793	3.845997429e+33
0.9862266042161834	1.9889886476328204e+33	0.7372519637	0.2446863863	55413.72934	5335283931.0	0.000669973531	3.845997429e+33
0.9861665885091382	1.9889884811909734e+33	0.7372519637	0.2446863863	54857.14316	5414481740.0	0.0006761721693	3.845997429e+33
0.9861062824241356	1.9889883124173224e+33	0.7372519637	0.2446863863	54311.92896	5494808778.0	0.0006824241036	3.845997429e+33
0.9860456829438886	1.9889881412763537e+33	0.7372519637	0.2446863863	53777.05067	5576281808.0	0.0006887293525	3.845997429e+33
0.9859847874821511	1.9889879677321516e+33	0.7372519637	0.2446863863	53251.52634	5658920389.0	0.0006950881918	3.845997429e+33
0.9859235931653165	1.9889877917483737e+33	0.7372519637	0.2446863863	52734.3879	5742740352.0	0.0007015005792	3.845997429e+33
0.9858620968324173	1.9889876132878506e+33	0.7372519637	0.2446863863	52224.70337	5827760790.0	0.0007079666109	3.845997429e+33
0.9858002954661665	1.98898743231201e+33	0.7372519637	0.2446863863	51721.71712	5914002191.0	0.0007144890223	3.845997429e+33
0.9857381859055968	1.9889872487812443e+33	0.7372519637	0.2446863863	51224.63381	6001482252.0	0.0007210695196	3.845997429e+33
0.9856757649897409	1.9889870626555854e+33	0.7372519637	0.2446863863	50732.5982	6090221461.0	0.0007277084082	3.845997429e+33
0.9856130299886721	1.9889868738948448e+33	0.7372519637	0.2446863863	50244.79935	6180241238.0	0.0007344065273	3.845997429e+33
0.9855499777414233	1.9889866824586343e+33	0.7372519637	0.2446863863	49760.3965	6271560211.0	0.0007411639664	3.845997429e+33
0.9854866058054286	1.9889864883064137e+33	0.7372519637	0.2446863863	49278.57102	6364197936.0	0.0007479811386	3.845997429e+33
0.9854229114507619	1.9889862913971353e+33	0.7372519637	0.2446863863	48798.45622	6458174437.0	0.0007548576838	3.845997429e+33
0.9853588915164556	1.9889860916883564e+33	0.7372519637	0.2446863863	48317.28088	6553512532.0	0.0007617944434	3.845997429e+33
0.9852945428415425	1.9889858891361175e+33	0.7372519637	0.2446863863	47833.89725	6650232710.0	0.0007687935075	3.845997429e+33
0.9852298624087354	1.9889856836957543e+33	0.7372519637	0.2446863863	47350.80492	6748359185.0	0.0007758555745	3.845997429e+33
0.9851648469133867	1.9889854753221944e+33	0.7372519637	0.2446863863	46869.95588	6847911049.0	0.0007829810092	3.845997429e+33
0.9850994934818896	1.9889852639699117e+33	0.7372519637	0.2446863863	46392.993	6948914379.0	0.0007901703381	3.845997429e+33
0.9850337990969572	1.9889850495930182e+33	0.7372519637	0.2446863863	45921.39288	7051388733.0	0.0007974238444	3.845997429e+33
0.9849677607413024	1.9889848321449922e+33	0.7372519637	0.2446863863	45456.61348	7155358791.0	0.0008047420412	3.845997429e+33
0.9849013755413184	1.9889846115778817e+33	0.7372519637	0.2446863863	45000.27475	7260850165.0	0.000812127039	3.845997429e+33
0.984834639904997	1.9889843878422623e+33	0.7372519637	0.2446863863	44554.21992	7367885672.0	0.0008195806644	3.845997429e+33
0.9847675506713706	1.988984160887935e+33	0.7372519637	0.2446863863	44120.00981	7476489525.0	0.0008271035815	3.845997429e+33
0.9847001049668327	1.988983930664203e+33	0.7372519637	0.2446863863	43689.31844	7586688735.0	0.0008346961893	3.845997429e+33
0.9846322994867355	1.988983697119848e+33	0.7372519637	0.2446863863	43259.86103	7698507980.0	0.0008423590921	3.845997429e+33
0.9845641312137919	1.988983460203091e+33	0.7372519637	0.2446863863	42832.55441	7811974268.0	0.0008500925333	3.845997429e+33
0.9844955968433543	1.988983219861085e+33	0.7372519637	0.2446863863	42408.06184	7927109487.0	0.0008578966517	3.845997429e+33
0.9844266933581357	1.988982976039263e+33	0.7372519637	0.2446863863	41987.0246	8043945767.0	0.0008657750544	3.845997429e+33
0.9843574171661276	1.9889827286819085e+33	0.7372519637	0.2446863863	41569.88419	8162511513.0	0.0008737289112	3.845997429e+33
0.9842877651063627	1.9889824777329302e+33	0.7372519637	0.2446863863	41156.98637	8282832801.0	0.0008817587991	3.845997429e+33
0.9842177341615539	1.9889822231359356e+33	0.7372519637	0.2446863863	40748.62652	8404935710.0	0.0008898654225	3.845997429e+33
0.9841473216017749	1.9889819648342637e+33	0.7372519637	0.2446863863	40345.04832	8528851904.0	0.0008980492418	3.845997429e+33
0.9840765245534189	1.9889817027706338e+33	0.7372519637	0.2446863863	39946.44005	8654607460.0	0.0009063101528	3.845997429e+33
0.9840053397118382	1.988981436886036e+33	0.7372519637	0.2446863863	39553.03647	8782234974.0	0.0009146503421	3.845997429e+33
0.983933764059746	1.988981167119597e+33	0.7372519637	0.2446863863	39165.05218	8911764249.0	0.0009230722917	3.845997429e+33
0.9838617942924943	1.9889808934097256e+33	0.7372519637	0.2446863863	38782.61621	9043223225.0	0.0009315767768	3.845997429e+33
0.9837894276801569	1.9889806156946957e+33	0.7372519637	0.2446863863	38405.81197	9176644497.0	0.0009401641688	3.845997429e+33
0.9837166613491269	1.988980333912745e+33	0.7372519637	0.2446863863	38034.71959	9312061593.0	0.0009488359848	3.845997429e+33
0.9836434930005191	1.9889800480020198e+33	0.7372519637	0.2446863863	37669.31734	9449503385.0	0.0009575922221	3.845997429e+33
0.9835699199044072	1.988979757899356e+33	0.7372519637	0.2446863863	37310.87887	9588997811.0	0.0009664340527	3.845997429e+33
0.9834959393308647	1.988979463539364e+33	0.7372519637	0.2446863863	36964.3413	9730588645.0	0.0009753646686	3.845997429e+33
0.9834215484062849	1.9889791648555137e+33	0.7372519637	0.2446863863	36627.8744	9874296375.0	0.0009843846177	3.845997429e+33
0.9833467445444218	1.988978861780978e+33	0.7372519637	0.2446863863	36299.51768	10020165700.0	0.0009934957276	3.845997429e+33
0.9832715253027097	1.98897855424877e+33	0.7372519637	0.2446863863	35977.686	10168222710.0	0.001002697753	3.845997429e+33
0.9831958883822632	1.9889782421920018e+33	0.7372519637	0.2446863863	35661.05354	10318507440.0	0.001011990701	3.845997429e+33
0.9831198316278774	1.9889779255426135e+33	0.7372519637	0.2446863863	35348.40788	10471048760.0	0.001021373851	3.845997429e+33
0.9830433521659454	1.9889776042298788e+33	0.7372519637	0.2446863863	35038.69204	10625883010.0	0.001030850551	3.845997429e+33
0.9829664471228606	1.9889772781815407e+33	0.7372519637	0.2446863863	34730.74748	10783049280.0	0.00104042159	3.845997429e+33
0.9828891140560574	1.9889769473254017e+33	0.7372519637	0.2446863863	34423.29036	10942585770.0	0.00105008773	3.845997429e+33
0.9828113506666504	1.9889766115894624e+33	0.7372519637	0.2446863863	34114.75586	11104523200.0	0.001059848472	3.845997429e+33
0.9827331547994343	1.988976270901507e+33	0.7372519637	0.2446863863	33803.1621	11268901640.0	0.001069704542	3.845997429e+33
0.9826545241555241	1.9889759251877258e+33	0.7372519637	0.2446863863	33489.34009	11435759250.0	0.001079656339	3.845997429e+33
0.9825754560049932	1.9889755743717652e+33	0.7372519637	0.2446863863	33185.52177	11605132370.0	0.001089706769	3.845997429e+33
0.9824959479052761	1.988975218376058e+33	0.7372519637	0.2446863863	32890.32662	11777062900.0	0.001099856739	3.845997429e+33
0.9824159972701265	1.9889748571229574e+33	0.7372519637	0.2446863863	32601.41971	11951589960.0	0.001110106606	3.845997429e+33
0.9823356022317002	1.9889744905348166e+33	0.7372519637	0.2446863863	32317.03153	12128748930.0	0.001120456905	3.845997429e+33
0.9822547604911119	1.98897411853379e+33	0.7372519637	0.2446863863	32035.71539	12308586390.0	0.001130908092	3.845997429e+33
0.9821734700368369	1.9889737410405006e+33	0.7372519637	0.2446863863	31756.21269	12491137720.0	0.001141461386	3.845997429e+33
0.98209172871367	1.9889733579734835e+33	0.7372519637	0.2446863863	31477.34105	12676446700.0	0.001152118912	3.845997429e+33
0.9820095340790457	1.988972969249722e+33	0.7372519637	0.2446863863	31197.84241	12864552440.0	0.001162881548	3.845997429e+33
0.9819268838340784	1.9889725747853444e+33	0.7372519637	0.2446863863	30916.27453	13055505230.0	0.001173749757	3.845997429e+33
0.981843775679883	1.9889721744953854e+33	0.7372519637	0.2446863863	30630.82722	13249336740.0	0.001184723347	3.845997429e+33
0.9817602071738937	1.988971768292831e+33	0.7372519637	0.2446863863	30339.24054	13446100990.0	0.001195803405	3.845997429e+33
0.981676175155143	1.988971356087564e+33	0.7372519637	0.2446863863	30043.56286	13645843600.0	0.001206991389	3.845997429e+33
0.9815916770373851	1.9889709377885144e+33	0.7372519637	0.2446863863	29746.51241	13848605570.0	0.0012182889	3.845997429e+33
0.9815067105217345	1.988970513305823e+33	0.7372519637	0.2446863863	29449.21697	14054437170.0	0.00122969731	3.845997429e+33
0.9814212737403468	1.988970082551542e+33	0.7372519637	0.2446863863	29152.50922	14263380320.0	0.001241218	3.845997429e+33
0.9813353659748205	1.988969645438917e+33	0.7372519637	0.2446863863	28857.05193	14475484380.0	0.001252852096	3.845997429e+33
0.9812489856446717	1.9889692018798998e+33	0.7372519637	0.2446863863	28563.41263	14690793120.0	0.001264600686	3.845997429e+33
0.9811621313130972	1.9889687517834004e+33	0.7372519637	0.2446863863	28272.12002	14909348450.0	0.001276465288	3.845997429e+33
0.9810748016869738	1.9889682950569762e+33	0.7372519637	0.2446863863	27983.68141	15131207180.0	0.001288446813	3.845997429e+33
0.9809869950421377	1.9889678316079654e+33	0.7372519637	0.2446863863	27698.5955	15356407500.0	0.001300544457	3.845997429e+33
0.9808987100854658	1.9889673613432493e+33	0.7372519637	0.2446863863	27417.45177	15585002490.0	0.00131275941	3.845997429e+33
0.9808099453801548	1.98896688416776e+33	0.7372519637	0.2446863863	27140.93638	15817038710.0	0.001325091438	3.845997429e+33
0.9807206992020405	1.9889663999838447e+33	0.7372519637	0.2446863863	26870.00439	16052572060.0	0.001337542797	3.845997429e+33
0.9806309698269591	1.9889659086939888e+33	0.7372519637	0.2446863863	26606.04742	16291648150.0	0.001350115085	3.845997429e+33
0.980540756680189	1.9889654102030063e+33	0.7372519637	0.2446863863	26347.41004	16534317280.0	0.001362808577	3.845997429e+33
0.9804500594743698	1.988964904418117e+33	0.7372519637	0.2446863863	26089.65426	16780624170.0	0.001375623825	3.845997429e+33
0.9803588783531817	1.9889643912475162e+33	0.7372519637	0.2446863863	25833.51476	17030620950.0	0.001388562287	3.845997429e+33
0.9802672130292641	1.9889638705973302e+33	0.7372519637	0.2446863863	25579.55014	17284361650.0	0.00140162466	3.845997429e+33
0.9801750635026169	1.988963342371041e+33	0.7372519637	0.2446863863	25328.15889	17541890960.0	0.001414811586	3.845997429e+33
0.9800824290548384	1.98896280647026e+33	0.7372519637	0.2446863863	25079.6067	17803255470.0	0.001428122952	3.845997429e+33
0.9799893089675271	1.9889622627948694e+33	0.7372519637	0.2446863863	24834.04812	18068514760.0	0.001441559026	3.845997429e+33
0.9798957025222812	1.988961711243379e+33	0.7372519637	0.2446863863	24591.77075	18337719140.0	0.001455120701	3.845997429e+33
0.979801609000699	1.9889611517134232e+33	0.7372519637	0.2446863863	24356.18537	18610920760.0	0.001468808778	3.845997429e+33
0.9797070275406985	1.9889605841015034e+33	0.7372519637	0.2446863863	24127.29774	18888177350.0	0.001482624382	3.845997429e+33
0.9796119577112388	1.9889600083029474e+33	0.7372519637	0.2446863863	23904.03025	19169541080.0	0.001496568459	3.845997429e+33
0.9795163985065575	1.9889594242119098e+33	0.7372519637	0.2446863863	23685.5571	19455067810.0	0.001510641907	3.845997429e+33
0.9794203493519331	1.9889588317211934e+33	0.7372519637	0.2446863863	23471.22381	19744813440.0	0.001524845824	3.845997429e+33
0.9793238093852838	1.988958230722268e+33	0.7372519637	0.2446863863	23260.48612	20038833840.0	0.001539180692	3.845997429e+33
